4,  0.05,  SIGMOID,  ANNEALING,  35.67787950043107,  35.21825135243708,  35.34684915267883,  35.414326668515656
8,  0.15,  RELU,  MOMENTUM - ANNEALING,  38.76124005996123, ,  34.456235181196305,  40.07434631581357
8,  0.2,  SIGMOID,  ANNEALING,  34.48330437773465,  33.93536131338083,  34.336178745503524,  34.251614812206334
8,  0.2,  SIGMOID,  MOMENTUM - ANNEALING,  34.23015989294237,  34.43311973352244,  33.335266821406364,  33.99951548262372
8,  0.2,  TANH,  ANNEALING,  34.26838166114297,  34.48029434469147,  34.46083033416292,  34.40316877999912
8,  0.2,  TANH,  MOMENTUM - ANNEALING,  35.26020163524057,  35.48180488813584,  35.595100876239485,  35.44570246653863
8,  0.2,  RELU,  ANNEALING,  37.135031824400805,  36.30707460065586,  38.28666104514231,  37.24292249006633
8,  0.2,  RELU,  MOMENTUM - ANNEALING,  41.52689800591668,  43.73496014035663,  41.735357449297105,  42.332405198523475
8,  0.25,  SIGMOID,  ANNEALING,  33.07826053679719,  34.7524146866586,  32.76884922926198,  33.533174817572586
8,  0.25,  SIGMOID,  MOMENTUM - ANNEALING,  34.0996531257856,  33.61391374981828,  34.97317127161572,  34.22891271573986
8,  0.25,  TANH,  ANNEALING,  34.668594463340355,  34.667267038491964,  34.709843278362705,  34.681901593398344
8,  0.25,  TANH,  MOMENTUM - ANNEALING,  35.46742312866908,  35.41224364437491,  35.5841921083779,  35.48795296047396
8,  0.25,  RELU,  ANNEALING,  37.67106694033996,  39.556358237984696,  36.68664791293129,  37.97135769708532
8,  0.25,  RELU,  MOMENTUM - ANNEALING,  37.65104195856248,  39.136165038267684,  41.24053701483151,  39.34258133722056
8,  0.3,  SIGMOID,  ANNEALING,  35.152830231816225,  34.992319735640585,  34.981747549792125,  35.04229917241631
8,  0.3,  SIGMOID,  MOMENTUM - ANNEALING,  35.884537056174736,  33.37037508946571,  34.48438909867862,  34.57976708143969
8,  0.3,  TANH,  ANNEALING,  35.018492542435,  35.1025121912792,  35.085504444817246,  35.068836392843814
8,  0.3,  TANH,  MOMENTUM - ANNEALING,  35.630847644876106,  35.07478204891697,  36.30160229830883,  35.66907733070064
8,  0.3,  RELU,  ANNEALING,  31.28939123248075,  36.32506778102482,  35.954021395800254,  34.52282680310194
8,  0.3,  RELU,  MOMENTUM - ANNEALING,  53.51652368083449,  49.18290327784209, ,  48.124903783302074
8,  0.35,  SIGMOID,  ANNEALING,  34.47699323174108,  33.360577302264076,  34.559690307564416,  34.132420280523185
8,  0.35,  SIGMOID,  MOMENTUM - ANNEALING,  33.84002345659156,  35.36723368847518,  33.80073188507013,  34.33599634337895
8,  0.35,  TANH,  ANNEALING,  35.2589744412671,  35.30626670742783,  35.37616591858468,  35.31380235575987
8,  0.35,  TANH,  MOMENTUM - ANNEALING,  34.87347249094878,  34.893473164468816,  34.641094037812614,  34.80267989774341
8,  0.35,  RELU,  ANNEALING,  39.222018256499005,  40.627171472323525,  37.32412117056867,  39.05777029979706
8,  0.35,  RELU,  MOMENTUM - ANNEALING,  46.022231257957465, ,  40.60848632532355,  49.14692222735613
8,  0.4,  SIGMOID,  ANNEALING,  35.696788799539824,  34.7924999501679,  33.561159818484875,  34.683482856064195
8,  0.4,  SIGMOID,  MOMENTUM - ANNEALING,  33.63279367126218,  34.45689541247299,  35.671358370693866,  34.58701581814301
8,  0.4,  TANH,  ANNEALING,  35.61243984483031,  35.57834370311636,  35.289967628684245,  35.49358372554364
8,  0.4,  TANH,  MOMENTUM - ANNEALING,  41.02051104195143,  40.20901295904605,  39.08007501864384,  40.10319967321377
8,  0.4,  RELU,  ANNEALING,  37.48487886856833,  39.44644378508096,  42.01758371235064,  39.64963545533331
8,  0.4,  RELU,  MOMENTUM - ANNEALING, ,  61.54180261795445,  62.06841843564954,  52.94658517912121
8,  0.45,  SIGMOID,  ANNEALING,  34.483539072068226,  34.00176217351287,  35.678964595303015,  34.72142194696137
8,  0.45,  SIGMOID,  MOMENTUM - ANNEALING,  35.40894010042952,  33.48046445794361,  34.26694973975503,  34.38545143270938
8,  0.45,  TANH,  ANNEALING,  35.68486448792092,  35.49573298759805,  35.648248677052955,  35.60961538419064
8,  0.45,  TANH,  MOMENTUM - ANNEALING,  40.1940079279266,  39.35535758809761,  40.20003456023546,  39.91646669208655
8,  0.45,  RELU,  ANNEALING,  39.20690630616608,  39.59978729690997,  37.882924495517145,  38.896539366197736
8,  0.45,  RELU,  MOMENTUM - ANNEALING, ,  41.32209123889068,  51.15151740207193,  51.69500952803225
9,  0.05,  SIGMOID,  ANNEALING,  36.457420214099805,  35.36302898922121,  36.6097878913797,  36.143412364900236
9,  0.05,  SIGMOID,  MOMENTUM - ANNEALING,  34.49890826471026,  34.789472480318935,  34.62627266839764,  34.63821780447561
9,  0.05,  TANH,  ANNEALING,  33.69850605614311,  33.583096586782254,  33.6142743522616,  33.63195899839565
9,  0.05,  TANH,  MOMENTUM - ANNEALING,  33.85968426308172,  33.89628081798755,  34.06096942533477,  33.93897816880135
9,  0.05,  RELU,  ANNEALING,  36.133066089925705,  36.4941958901401,  39.46053924726097,  37.36260040910893
9,  0.05,  RELU,  MOMENTUM - ANNEALING,  37.96623708046772,  35.7746785335011,  39.64896315500236,  37.79662625632373
9,  0.1,  SIGMOID,  ANNEALING,  34.58418993511658,  35.26336458795715,  34.123640368415124,  34.65706496382962
9,  0.1,  SIGMOID,  MOMENTUM - ANNEALING,  33.84618080399206,  33.78093179569369,  34.98237518243464,  34.20316259404013
9,  0.1,  TANH,  ANNEALING,  33.764835155149996,  33.80504649223316,  33.80177048878925,  33.79055071205747
9,  0.1,  TANH,  MOMENTUM - ANNEALING,  34.441001799049175,  34.38573102761643,  34.603910004057525,  34.47688094357438
9,  0.1,  RELU,  ANNEALING,  41.05949321627279,  36.482521891895544,  36.14843611094327,  37.8968170730372
9,  0.1,  RELU,  MOMENTUM - ANNEALING,  38.68731759998908,  35.36075270435265,  37.819724869535754,  37.28926505795916
9,  0.15,  SIGMOID,  ANNEALING,  34.27839411661839,  34.75560180398317,  34.1335293049092,  34.38917507517025
9,  0.15,  SIGMOID,  MOMENTUM - ANNEALING,  34.85091051040749,  35.67138076023349,  35.484660022800554,  35.33565043114718
9,  0.15,  TANH,  ANNEALING,  34.015257360389526,  34.12928386092122,  33.86565443368484,  34.00339855166519
9,  0.15,  TANH,  MOMENTUM - ANNEALING,  34.85060430033278,  35.002031107716014,  35.01366607196826,  34.955433826672355
9,  0.15,  RELU,  ANNEALING,  37.789238701562304,  35.749272397746985,  37.94513676692672,  37.161215955412004
9,  0.15,  RELU,  MOMENTUM - ANNEALING,  34.06246825886657,  36.46740777801635,  34.64999979095906,  35.05995860928066
9,  0.2,  SIGMOID,  ANNEALING,  34.05327385064457,  33.97395626891751,  34.0187716053951,  34.015333908319064
9,  0.2,  SIGMOID,  MOMENTUM - ANNEALING,  35.051536816421496,  33.93987297486231,  35.64793282654701,  34.879780872610276
9,  0.2,  TANH,  ANNEALING,  34.35500907152095,  34.29812958275541,  34.25987981946815,  34.30433949124817
9,  0.2,  TANH,  MOMENTUM - ANNEALING,  35.4870313184944,  35.498602942608095,  35.09605707127911,  35.360563777460534
9,  0.2,  RELU,  ANNEALING,  35.80975862931791,  37.91853191398998,  37.316774587165185,  37.01502171015769
9,  0.2,  RELU,  MOMENTUM - ANNEALING,  41.33391534776141,  37.921545246882005,  38.884384441228605,  39.37994834529067
9,  0.25,  SIGMOID,  ANNEALING,  33.226906723689304,  34.11665794030448,  34.13421423578354,  33.825926299925776
9,  0.25,  SIGMOID,  MOMENTUM - ANNEALING,  35.221224145566204,  33.68507270613009,  35.84067395790042,  34.91565693653224
9,  0.25,  TANH,  ANNEALING,  34.6172803225361,  34.67889592408137,  34.67134897487792,  34.65584174049846
9,  0.25,  TANH,  MOMENTUM - ANNEALING,  35.494571689260155,  35.382694177375114,  35.34817186037566,  35.40847924233697
9,  0.25,  RELU,  ANNEALING,  39.468096969486986,  36.08922524782807,  36.064895356801664,  37.2074058580389
9,  0.25,  RELU,  MOMENTUM - ANNEALING,  37.764943354043794,  39.697425953366746,  42.72459834694474,  40.06232255145176
9,  0.3,  SIGMOID,  ANNEALING,  33.277834646670144,  35.03073024955962,  35.45766300939069,  34.58874263520682
9,  0.3,  SIGMOID,  MOMENTUM - ANNEALING,  36.15032912469967,  34.83599123707158,  33.93937539879186,  34.9752319201877
9,  0.3,  TANH,  ANNEALING,  34.92182770792026,  34.96075677510124,  34.795616798294766,  34.89273376043875
9,  0.3,  TANH,  MOMENTUM - ANNEALING,  35.43721699500746,  40.02035180175254,  35.05440047627824,  36.83732309101274
9,  0.3,  RELU,  ANNEALING,  38.621915978637816,  34.74112158667754,  39.99314160219287,  37.785393055836074
9,  0.3,  RELU,  MOMENTUM - ANNEALING,  38.906890248328814,  45.85798820866808,  41.25887759910353,  42.00791868536681
9,  0.35,  SIGMOID,  ANNEALING,  33.56640027749424,  33.44718983231427,  33.31977584268113,  33.444455317496555
9,  0.35,  SIGMOID,  MOMENTUM - ANNEALING,  33.56340398013043,  33.28168285375633,  36.12315947867197,  34.32274877085291
9,  0.35,  TANH,  ANNEALING,  35.412174279855186,  35.23933638329847,  35.35229562262502,  35.33460209525956
9,  0.35,  TANH,  MOMENTUM - ANNEALING,  38.098814445582725,  37.77670686024234,  35.7106381046139,  37.195386470146325
9,  0.35,  RELU,  ANNEALING,  35.112591554878904,  35.782800657040305,  38.17208194531904,  36.355824719079415
9,  0.35,  RELU,  MOMENTUM - ANNEALING, ,  38.059327279259946,  39.5772976614434,  41.03265068402751
9,  0.4,  SIGMOID,  ANNEALING,  35.33980820089297,  34.146798616302824,  33.53937299717942,  34.3419932714584
9,  0.4,  SIGMOID,  MOMENTUM - ANNEALING,  34.14445036995001,  35.72270703551886,  35.024033660911336,  34.963730355460065
9,  0.4,  TANH,  ANNEALING,  35.36312123481476,  35.54535041510653,  35.25210516418543,  35.38685893803557
9,  0.4,  TANH,  MOMENTUM - ANNEALING,  40.352348677121284,  40.3032626017685,  40.79117960071034,  40.482263626533374
9,  0.4,  RELU,  ANNEALING,  36.7150321531367,  38.44740308009342,  38.478175017986764,  37.880203417072295
9,  0.4,  RELU,  MOMENTUM - ANNEALING,  50.91753837953489, ,  54.93890469659897,  50.56900064837286
9,  0.45,  SIGMOID,  ANNEALING,  35.663265914108145,  33.99202338538479,  35.17892203183953,  34.94473711044415
9,  0.45,  SIGMOID,  MOMENTUM - ANNEALING,  35.79508264199832,  34.87522158037291,  33.7461109791187,  34.805471733829975
9,  0.45,  TANH,  ANNEALING,  35.56192307613355,  35.5880512130152,  35.34902668220634,  35.4996669904517
9,  0.45,  TANH,  MOMENTUM - ANNEALING,  39.52568412871479,  39.81683443077751,  39.37117519793822,  39.57123125247684
9,  0.45,  RELU,  ANNEALING,  36.52352013814591,  35.85187361110202, ,  38.3036748616535
9,  0.45,  RELU,  MOMENTUM - ANNEALING, ,  51.19874826634249,  46.16675735036169,  53.46942178801072
10,  0.05,  SIGMOID,  ANNEALING,  35.49047256094354,  35.98918129824507,  35.36266206381909,  35.61410530766923
10,  0.05,  SIGMOID,  MOMENTUM - ANNEALING,  34.867380998697584,  34.897272837490455,  34.60900422145667,  34.79121935254824
10,  0.05,  TANH,  ANNEALING,  34.38925940361197,  33.89233441201912,  33.599827946220266,  33.96047392061712
10,  0.05,  TANH,  MOMENTUM - ANNEALING, ,  33.80790184314794,  34.01340722682846,  37.67104217168731
10,  0.05,  RELU,  ANNEALING,  38.8956796529087,  37.78023950870056,  36.2439861411584,  37.639968434255884
10,  0.05,  RELU,  MOMENTUM - ANNEALING,  37.897834260234816,  35.58271575002375,  39.44151860062406,  37.64068953696088
10,  0.1,  SIGMOID,  ANNEALING,  35.02777552449647,  34.180624579627754,  34.74590540993403,  34.65143517135275
10,  0.1,  SIGMOID,  MOMENTUM - ANNEALING,  34.524975413832685,  34.45814993876764,  33.46380605548145,  34.14897713602726
10,  0.1,  TANH,  ANNEALING,  33.88186807922877,  33.684430923886545,  33.83955412024277,  33.80195104111936
10,  0.1,  TANH,  MOMENTUM - ANNEALING,  34.39091273810725,  34.44451094766137,  34.37496116239863,  34.40346161605575
10,  0.1,  RELU,  ANNEALING,  36.06424212946394,  36.90420129673611,  37.47557745540839,  36.814673627202815
10,  0.1,  RELU,  MOMENTUM - ANNEALING,  38.59484836154732,  36.91727410366689,  36.93704826206468,  37.483056909092966
10,  0.15,  SIGMOID,  ANNEALING,  34.381480659774475,  35.249992451266856,  34.98444442574306,  34.871972512261465
10,  0.15,  SIGMOID,  MOMENTUM - ANNEALING,  33.64993538528492,  34.057681963920686,  34.8178800963368,  34.175165815180804
10,  0.15,  TANH,  ANNEALING,  34.12901531619222,  33.96276784642586,  33.96769828473425,  34.01982714911745
10,  0.15,  TANH,  MOMENTUM - ANNEALING,  34.90162215677104,  34.7062979108823,  34.92096605230979,  34.842962039987704
10,  0.15,  RELU,  ANNEALING,  38.26140593177809,  39.939368407343466,  35.362545130483205,  37.85443982320158
10,  0.15,  RELU,  MOMENTUM - ANNEALING,  37.78991943839634,  39.648530657294266, ,  41.991078197944816
10,  0.2,  SIGMOID,  ANNEALING,  33.277871056665475,  34.83945881241973,  34.96536599338693,  34.36089862082405
10,  0.2,  SIGMOID,  MOMENTUM - ANNEALING,  34.02392409867638,  34.632854896139854,  35.016766516043226,  34.55784850361982
10,  0.2,  TANH,  ANNEALING,  34.12167207393568,  34.4492551447928,  35.78983468230912,  34.7869206336792
10,  0.2,  TANH,  MOMENTUM - ANNEALING,  35.389279450584326,  35.218978121407964,  35.54732191400094,  35.38519316199774
10,  0.2,  RELU,  ANNEALING,  41.11848162595139,  41.114495916275615, ,  39.23564002223552
10,  0.2,  RELU,  MOMENTUM - ANNEALING,  38.557132018390455,  42.210780831604524,  35.77294595011553,  38.84695293337017
10,  0.25,  SIGMOID,  ANNEALING,  35.1502399143278,  35.12985805638705,  34.88595466211191,  35.05535087760892
10,  0.25,  SIGMOID,  MOMENTUM - ANNEALING,  35.466474798081315,  34.11739996691542,  35.52475882719677,  35.03621119739784
10,  0.25,  TANH,  ANNEALING,  34.63722725682246,  34.73324093494268,  34.70271127353569,  34.69105982176694
10,  0.25,  TANH,  MOMENTUM - ANNEALING,  35.641256829958735,  35.4960634633939,  35.41903202313796,  35.51878410549687
10,  0.25,  RELU,  ANNEALING,  40.3260535807865,  37.8531253627834,  37.674751338084924,  38.617976760551606
10,  0.25,  RELU,  MOMENTUM - ANNEALING, ,  38.051702943718915,  36.71382898656795,  41.6183156313259
10,  0.3,  SIGMOID,  ANNEALING,  34.76354957972272,  32.928124635445776,  35.03157672878146,  34.24108364798332
10,  0.3,  SIGMOID,  MOMENTUM - ANNEALING,  34.32919651654949,  34.45845872192078,  36.0425044877857,  34.94338657541866
10,  0.3,  TANH,  ANNEALING,  34.9392283284923,  34.97345707405171,  35.051942470066905,  34.98820929087031
10,  0.3,  TANH,  MOMENTUM - ANNEALING,  35.61787257441513,  34.722771443346986,  35.016335235117786,  35.1189930842933
10,  0.3,  RELU,  ANNEALING,  36.53858435139954,  37.41685608245557,  37.70513506517873,  37.22019183301128
10,  0.3,  RELU,  MOMENTUM - ANNEALING,  41.31181764972486,  36.57713385489335,  44.48506739721322,  40.79133963394381
10,  0.35,  SIGMOID,  ANNEALING,  33.829647866071575,  35.211103311968735,  35.28793829738673,  34.776229825142345
10,  0.35,  SIGMOID,  MOMENTUM - ANNEALING,  34.761270690650306,  35.870659008200356,  34.15639895230864,  34.929442883719766
10,  0.35,  TANH,  ANNEALING,  35.459723762814825,  35.32968475116032,  35.426281003951104,  35.40522983930875
10,  0.35,  TANH,  MOMENTUM - ANNEALING,  37.182017200697,  35.68019002190652,  36.08262575030592,  36.31494432430315
10,  0.35,  RELU,  ANNEALING,  39.95347935495914,  38.27170540019515,  38.27002031827587,  38.83173502447672
10,  0.35,  RELU,  MOMENTUM - ANNEALING,  47.55670719311073, ,  45.04185425366666,  44.0601722512831
10,  0.4,  SIGMOID,  ANNEALING,  35.030297019409154,  33.330142435907504,  35.860705402596075,  34.74038161930424
10,  0.4,  SIGMOID,  MOMENTUM - ANNEALING,  35.48798195548797,  35.11459136862763,  34.10742732801334,  34.90333355070965
10,  0.4,  TANH,  ANNEALING,  35.526455742422826,  35.60805022956951,  35.62830729922822,  35.58760442374018
10,  0.4,  TANH,  MOMENTUM - ANNEALING,  41.22012797793348,  39.715958679932,  40.762636976813916,  40.5662412115598
10,  0.4,  RELU,  ANNEALING,  35.56339691777286,  37.44095973362528, ,  38.48324233125886
10,  0.4,  RELU,  MOMENTUM - ANNEALING,  51.17767564104385,  47.982757313521994,  45.99530823039004,  48.38524706165196
10,  0.45,  SIGMOID,  ANNEALING,  33.768455974087175,  32.54099529292003,  33.6793798175641,  33.32961036152377
10,  0.45,  SIGMOID,  MOMENTUM - ANNEALING,  34.83910659768278,  34.96111404969419,  35.38050976470291,  35.06024347069329
10,  0.45,  TANH,  ANNEALING,  35.30033452135306,  35.59162601056401,  35.52875682108871,  35.47357245100193
10,  0.45,  TANH,  MOMENTUM - ANNEALING,  40.57930893472456,  40.39504905207364,  40.06064878613264,  40.345002257643614
10,  0.45,  RELU,  ANNEALING,  35.912319723474624,  34.44505083723863,  34.21761312362511,  34.85832789477946
10,  0.45,  RELU,  MOMENTUM - ANNEALING, ,  46.90720387022268,  46.3344726328084,  51.94748619985302
11,  0.05,  SIGMOID,  ANNEALING,  35.89542438463,  36.1173780942404,  36.12159323006108,  36.044798569643824
11,  0.05,  SIGMOID,  MOMENTUM - ANNEALING,  35.152713109602814,  34.36344850935456,  34.627700489987205,  34.71462070298153
11,  0.05,  TANH,  ANNEALING,  33.72689925879979,  33.62960696599869,  33.79358830375063,  33.71669817618304
11,  0.05,  TANH,  MOMENTUM - ANNEALING,  33.88758917567137,  34.86347737789139,  34.39539163897163,  34.3821527308448
11,  0.05,  RELU,  ANNEALING,  35.62846443128193,  36.63868649125665, ,  38.49030976911419
11,  0.05,  RELU,  MOMENTUM - ANNEALING,  37.55426211733274,  35.994132896228656, ,  41.61269354946586
11,  0.1,  SIGMOID,  ANNEALING,  34.38539695224467,  35.519962145428266,  34.076227029913035,  34.660528709195326
11,  0.1,  SIGMOID,  MOMENTUM - ANNEALING,  33.79857354225657,  34.407309496953424,  34.14319615225206,  34.11635973048735
11,  0.1,  TANH,  ANNEALING,  33.845738304259946,  33.80979383851859,  33.79112734325424,  33.81555316201092
11,  0.1,  TANH,  MOMENTUM - ANNEALING,  34.59571859914254,  34.30126413730481,  34.27506307512036,  34.390681937189235
11,  0.1,  RELU,  ANNEALING,  36.21085670762057,  36.00034357038587,  38.74671254351874,  36.985970940508395
11,  0.1,  RELU,  MOMENTUM - ANNEALING,  43.09039422228171,  36.48172853836636,  38.76068238307044,  39.4442683812395
11,  0.15,  SIGMOID,  ANNEALING,  34.50196871352877,  34.97706078459381,  34.071116254510336,  34.51671525087764
11,  0.15,  SIGMOID,  MOMENTUM - ANNEALING,  35.02318876621227,  33.64434368759891,  35.27249315374497,  34.646675202518715
11,  0.15,  TANH,  ANNEALING,  33.97106823576115,  34.0079404884255,  34.08563164434783,  34.0215467895115
11,  0.15,  TANH,  MOMENTUM - ANNEALING,  34.89355918530539,  34.86042956913839,  34.856725228410454,  34.87023799428474
11,  0.15,  RELU,  ANNEALING, ,  40.8290065914917,  31.54136106679427,  40.30888545242275
11,  0.15,  RELU,  MOMENTUM - ANNEALING,  39.972888096605864,  32.227088920277566,  36.98414887209745,  36.39470862966029
11,  0.2,  SIGMOID,  ANNEALING,  34.2308452777053,  33.78051802503528,  33.64583827357587,  33.88573385877215
11,  0.2,  SIGMOID,  MOMENTUM - ANNEALING,  35.47786928176892,  35.76011276648266,  34.64663352186084,  35.29487185670414
11,  0.2,  TANH,  ANNEALING,  34.17928383213044,  34.395213749769496,  34.41667546350623,  34.33039101513538
11,  0.2,  TANH,  MOMENTUM - ANNEALING,  35.5700556411774,  35.42826719528009,  34.90928112535765,  35.30253465393838
11,  0.2,  RELU,  ANNEALING,  33.5754019754349,  34.87621209892521, ,  36.57125200042679
11,  0.2,  RELU,  MOMENTUM - ANNEALING,  45.6978783070373,  45.932560324830845, ,  43.09648785751221
11,  0.25,  SIGMOID,  ANNEALING,  34.379963901249646,  33.942028431072785,  34.537822331518264,  34.2866048879469
11,  0.25,  SIGMOID,  MOMENTUM - ANNEALING,  35.04849050843014,  34.45938087257049,  35.508229745548974,  35.0053670421832
11,  0.25,  TANH,  ANNEALING,  34.67632296786088,  34.65980434724396,  34.63890644134492,  34.658344585483256
11,  0.25,  TANH,  MOMENTUM - ANNEALING,  35.4635641248877,  35.2303765725943,  35.60102853109617,  35.431656409526056
11,  0.25,  RELU,  ANNEALING,  40.926257094031236,  38.92070413510951,  38.58734210943034,  39.478101112857026
11,  0.25,  RELU,  MOMENTUM - ANNEALING,  41.09150868201857,  39.9884735628807,  36.48785368968171,  39.18927864486033
11,  0.3,  SIGMOID,  ANNEALING,  35.031782976785465,  34.711255336013,  35.31176740517912,  35.018268572659196
11,  0.3,  SIGMOID,  MOMENTUM - ANNEALING,  35.05838172521796,  35.44592309654693,  36.015567166105484,  35.506623995956794
11,  0.3,  TANH,  ANNEALING,  35.04759637695185,  34.8066788114302,  34.77434958582073,  34.87620825806759
11,  0.3,  TANH,  MOMENTUM - ANNEALING,  35.38310221491137,  37.34438608514618,  37.389474509801445,  36.705654269953
11,  0.3,  RELU,  ANNEALING,  39.06403181237562,  38.51635528507911,  36.179440804429426,  37.91994263396138
11,  0.3,  RELU,  MOMENTUM - ANNEALING, ,  40.92526531805036,  44.4676914910378,  40.04163137047784
11,  0.35,  SIGMOID,  ANNEALING,  33.41456107224674,  35.47236540084052,  34.2405265139192,  34.37581766233549
11,  0.35,  SIGMOID,  MOMENTUM - ANNEALING,  35.92864904613865,  34.80995187765514,  34.221695016014735,  34.98676531326951
11,  0.35,  TANH,  ANNEALING,  35.06896582696392,  35.19895110716149,  35.4335022866543,  35.23380640692657
11,  0.35,  TANH,  MOMENTUM - ANNEALING,  38.39923617940959,  35.73044097714765,  37.10853080006459,  37.07940265220728
11,  0.35,  RELU,  ANNEALING,  40.550279304296176, ,  39.426205153916825,  36.73070587116089
11,  0.35,  RELU,  MOMENTUM - ANNEALING,  47.36853471466121, ,  44.79258369666322,  43.94341250448275
11,  0.4,  SIGMOID,  ANNEALING,  34.94844446176634,  35.256646785980266,  34.72484574018295,  34.976645662643186
11,  0.4,  SIGMOID,  MOMENTUM - ANNEALING,  35.031730249050796,  34.2685878098386,  34.90727335225437,  34.73586380371459
11,  0.4,  TANH,  ANNEALING,  35.225143012725916,  35.491270605688854,  35.073912551081214,  35.26344205649866
11,  0.4,  TANH,  MOMENTUM - ANNEALING,  39.461385610761305,  41.43545522097402,  38.780972611531205,  39.892604481088846
11,  0.4,  RELU,  ANNEALING,  44.90835095133654, ,  46.15950287811299,  43.272720143398885
11,  0.4,  RELU,  MOMENTUM - ANNEALING,  38.32167845756018, ,  40.410669505583414,  44.44197756835396
11,  0.45,  SIGMOID,  ANNEALING,  34.42072730959137,  35.85226783213785,  32.32745366414425,  34.200149601957825
11,  0.45,  SIGMOID,  MOMENTUM - ANNEALING,  33.68341017716915,  35.22743879108385,  35.95687086201108,  34.95590661008802
11,  0.45,  TANH,  ANNEALING,  35.15163278008495,  35.225235152028795,  35.207830233010064,  35.19489938837461
11,  0.45,  TANH,  MOMENTUM - ANNEALING,  39.89779021293899,  40.49376178230901,  39.62761420263137,  40.006388732626455
11,  0.45,  RELU,  ANNEALING,  34.137762720933296,  38.794380919466704,  36.55578769002827,  36.49597711014275
11,  0.45,  RELU,  MOMENTUM - ANNEALING,  51.17394864444114, ,  57.096997350016494,  49.215463907087404
12,  0.05,  SIGMOID,  ANNEALING,  36.49812232565056,  36.931076324424616,  35.43596852675121,  36.28838905894213
12,  0.05,  SIGMOID,  MOMENTUM - ANNEALING,  35.07349056789252,  34.66338755063498,  35.41333595511361,  35.05007135788037
12,  0.05,  TANH,  ANNEALING,  33.65364693646883,  33.91530449397065,  33.64031080021951,  33.736420743553
12,  0.05,  TANH,  MOMENTUM - ANNEALING,  33.895603273431874,  33.835769393144965,  33.83463235598374,  33.855335007520196
12,  0.05,  RELU,  ANNEALING,  37.162855673402724,  35.93708389959206,  34.64915478908561,  35.91636478736013
12,  0.05,  RELU,  MOMENTUM - ANNEALING,  36.87891227945533,  32.78308724608545,  34.56460211558147,  34.742200547040746
12,  0.1,  SIGMOID,  ANNEALING,  34.730554069425956,  35.333258064879885,  35.29853670703632,  35.12078294711405
12,  0.1,  SIGMOID,  MOMENTUM - ANNEALING,  33.30915454191967,  34.31983435699647,  35.33166182526541,  34.32021690806051
12,  0.1,  TANH,  ANNEALING,  33.86307484747925,  33.961586312407405,  33.76297205296236,  33.86254440428301
12,  0.1,  TANH,  MOMENTUM - ANNEALING,  34.345472523074946,  34.37824908570991,  34.210414417309174,  34.31137867536467
12,  0.1,  RELU,  ANNEALING,  36.63460196248214,  37.17474377609123,  38.615860118692915,  37.475068619088766
12,  0.1,  RELU,  MOMENTUM - ANNEALING,  36.96826228448498, ,  37.26861363568106,  39.33447472971054
12,  0.15,  SIGMOID,  ANNEALING,  34.90976415899618,  35.301870388070085,  34.404865814847646,  34.87216678730464
12,  0.15,  SIGMOID,  MOMENTUM - ANNEALING,  34.79639373625391,  34.14212059737134,  35.23054809461228,  34.72302080941251
12,  0.15,  TANH,  ANNEALING,  33.86669072242589,  33.9976012742802,  34.06832300122881,  33.97753833264497
12,  0.15,  TANH,  MOMENTUM - ANNEALING,  34.78484761218381,  34.61665096611515,  34.96425558907891,  34.78858472245929
12,  0.15,  RELU,  ANNEALING,  37.934199382367076,  34.905825561327795,  34.250739903092075,  35.69692161559565
12,  0.15,  RELU,  MOMENTUM - ANNEALING,  31.85792027832954, ,  36.853071042232955,  36.89884369007488
12,  0.2,  SIGMOID,  ANNEALING,  34.35612612034249,  35.02854541091585,  34.201033358681954,  34.52856829664676
12,  0.2,  SIGMOID,  MOMENTUM - ANNEALING,  35.461225842858504,  34.28410178045953,  34.79920255676433,  34.84817672669412
12,  0.2,  TANH,  ANNEALING,  34.43610545751686,  34.35670801324701,  34.25143697705086,  34.348083482604906
12,  0.2,  TANH,  MOMENTUM - ANNEALING,  35.411154811812764,  35.5175429356829,  35.31605900001033,  35.41491891583533
12,  0.2,  RELU,  ANNEALING,  36.908253593375825,  35.834464661806,  35.88962792221248,  36.21078205913144
12,  0.2,  RELU,  MOMENTUM - ANNEALING,  38.69950708256442, ,  37.48863603562635,  42.7757373589341
12,  0.25,  SIGMOID,  ANNEALING,  35.42942414554927,  34.80532646746864,  34.44635938959542,  34.893703334204446
12,  0.25,  SIGMOID,  MOMENTUM - ANNEALING,  34.74536976913053,  33.6384386411211,  35.12374625356732,  34.50251822127298
12,  0.25,  TANH,  ANNEALING,  34.66522534356535,  34.532078732387134,  36.10826057222329,  35.101854882725256
12,  0.25,  TANH,  MOMENTUM - ANNEALING,  35.53664326496866,  35.52426294033403,  35.30856120299058,  35.45648913609776
12,  0.25,  RELU,  ANNEALING,  34.08417679002484,  33.31401346623877,  37.46280766361264,  34.95366597329208
12,  0.25,  RELU,  MOMENTUM - ANNEALING,  39.34291803147415,  37.091824618075215, ,  41.82146288408684
12,  0.3,  SIGMOID,  ANNEALING,  34.72077654982365,  34.35167153033485,  34.94568861142909,  34.67271223052919
12,  0.3,  SIGMOID,  MOMENTUM - ANNEALING,  35.966392833145214,  35.78443825425403,  35.24706251497659,  35.66596453412527
12,  0.3,  TANH,  ANNEALING,  34.970856231424655,  35.10743558408595,  34.857241542390504,  34.97851111930037
